Size,DataType,Algorithm,TimeMicroseconds
79500,AlmostSorted,HybridMergeSort,11635.000000
79600,Random,MergeSort,34726.400000
79600,Random,HybridMergeSort,19240.400000
79600,Reversed,MergeSort,27185.000000
79600,Reversed,HybridMergeSort,15563.600000
79600,AlmostSorted,MergeSort,28687.800000
79600,AlmostSorted,HybridMergeSort,11598.800000
79700,Random,MergeSort,34799.800000
79700,Random,HybridMergeSort,19391.200000
79700,Reversed,MergeSort,27564.800000
79700,Reversed,HybridMergeSort,15693.400000
79700,AlmostSorted,MergeSort,28618.200000
79700,AlmostSorted,HybridMergeSort,11686.000000
79800,Random,MergeSort,34859.800000
79800,Random,HybridMergeSort,19404.400000
79800,Reversed,MergeSort,27387.400000
79800,Reversed,HybridMergeSort,15723.800000
79800,AlmostSorted,MergeSort,28447.000000
79800,AlmostSorted,HybridMergeSort,11704.200000
79900,Random,MergeSort,35005.000000
79900,Random,HybridMergeSort,19346.600000
79900,Reversed,MergeSort,27422.200000
79900,Reversed,HybridMergeSort,15935.200000
79900,AlmostSorted,MergeSort,28972.400000
79900,AlmostSorted,HybridMergeSort,11776.200000
80000,Random,MergeSort,34962.000000
80000,Random,HybridMergeSort,19259.800000
80000,Reversed,MergeSort,27618.000000
80000,Reversed,HybridMergeSort,15739.800000
80000,AlmostSorted,MergeSort,28750.000000
80000,AlmostSorted,HybridMergeSort,11690.400000
80100,Random,MergeSort,34958.800000
80100,Random,HybridMergeSort,19225.800000
80100,Reversed,MergeSort,27319.400000
80100,Reversed,HybridMergeSort,15824.400000
80100,AlmostSorted,MergeSort,28911.600000
80100,AlmostSorted,HybridMergeSort,11630.000000
80200,Random,MergeSort,35082.800000
80200,Random,HybridMergeSort,19474.400000
80200,Reversed,MergeSort,27749.600000
80200,Reversed,HybridMergeSort,15980.800000
80200,AlmostSorted,MergeSort,28621.400000
80200,AlmostSorted,HybridMergeSort,11593.600000
80300,Random,MergeSort,34896.200000
80300,Random,HybridMergeSort,20813.800000
80300,Reversed,MergeSort,28556.000000
80300,Reversed,HybridMergeSort,15887.200000
80300,AlmostSorted,MergeSort,29337.400000
80300,AlmostSorted,HybridMergeSort,11641.200000
80400,Random,MergeSort,35367.200000
80400,Random,HybridMergeSort,19392.000000
80400,Reversed,MergeSort,28134.800000
80400,Reversed,HybridMergeSort,16191.800000
80400,AlmostSorted,MergeSort,29005.600000
80400,AlmostSorted,HybridMergeSort,11697.400000
80500,Random,MergeSort,35109.200000
80500,Random,HybridMergeSort,19452.800000
80500,Reversed,MergeSort,28156.400000
80500,Reversed,HybridMergeSort,16179.600000
80500,AlmostSorted,MergeSort,29656.600000
80500,AlmostSorted,HybridMergeSort,12054.400000
80600,Random,MergeSort,36344.400000
80600,Random,HybridMergeSort,20148.600000
80600,Reversed,MergeSort,28334.400000
80600,Reversed,HybridMergeSort,16297.400000
80600,AlmostSorted,MergeSort,29399.400000
80600,AlmostSorted,HybridMergeSort,11984.200000
80700,Random,MergeSort,35201.400000
80700,Random,HybridMergeSort,19609.600000
80700,Reversed,MergeSort,27666.800000
80700,Reversed,HybridMergeSort,15986.200000
80700,AlmostSorted,MergeSort,29178.600000
80700,AlmostSorted,HybridMergeSort,11706.200000
80800,Random,MergeSort,35500.200000
80800,Random,HybridMergeSort,19937.000000
80800,Reversed,MergeSort,27872.200000
80800,Reversed,HybridMergeSort,15960.800000
80800,AlmostSorted,MergeSort,28817.200000
80800,AlmostSorted,HybridMergeSort,11701.600000
80900,Random,MergeSort,35299.400000
80900,Random,HybridMergeSort,20081.200000
80900,Reversed,MergeSort,28580.000000
80900,Reversed,HybridMergeSort,16501.400000
80900,AlmostSorted,MergeSort,29567.600000
80900,AlmostSorted,HybridMergeSort,11870.800000
81000,Random,MergeSort,35900.000000
81000,Random,HybridMergeSort,19858.400000
81000,Reversed,MergeSort,28010.800000
81000,Reversed,HybridMergeSort,16150.000000
81000,AlmostSorted,MergeSort,29216.000000
81000,AlmostSorted,HybridMergeSort,11793.000000
81100,Random,MergeSort,35457.800000
81100,Random,HybridMergeSort,19596.600000
81100,Reversed,MergeSort,28301.800000
81100,Reversed,HybridMergeSort,16167.000000
81100,AlmostSorted,MergeSort,29516.200000
81100,AlmostSorted,HybridMergeSort,11936.400000
81200,Random,MergeSort,35385.600000
81200,Random,HybridMergeSort,19762.600000
81200,Reversed,MergeSort,28004.400000
81200,Reversed,HybridMergeSort,16926.800000
81200,AlmostSorted,MergeSort,29266.400000
81200,AlmostSorted,HybridMergeSort,11906.400000
81300,Random,MergeSort,35808.800000
81300,Random,HybridMergeSort,19825.000000
81300,Reversed,MergeSort,28048.200000
81300,Reversed,HybridMergeSort,16056.800000
81300,AlmostSorted,MergeSort,29379.400000
81300,AlmostSorted,HybridMergeSort,11804.600000
81400,Random,MergeSort,35586.000000
81400,Random,HybridMergeSort,19727.400000
81400,Reversed,MergeSort,28064.600000
81400,Reversed,HybridMergeSort,16180.200000
81400,AlmostSorted,MergeSort,29161.600000
81400,AlmostSorted,HybridMergeSort,11731.400000
81500,Random,MergeSort,35614.200000
81500,Random,HybridMergeSort,19806.600000
81500,Reversed,MergeSort,28154.800000
81500,Reversed,HybridMergeSort,16191.600000
81500,AlmostSorted,MergeSort,29619.400000
81500,AlmostSorted,HybridMergeSort,12025.000000
81600,Random,MergeSort,35789.800000
81600,Random,HybridMergeSort,19922.400000
81600,Reversed,MergeSort,27981.000000
81600,Reversed,HybridMergeSort,16478.200000
81600,AlmostSorted,MergeSort,29132.600000
81600,AlmostSorted,HybridMergeSort,11889.000000
81700,Random,MergeSort,35804.600000
81700,Random,HybridMergeSort,19893.800000
81700,Reversed,MergeSort,28156.600000
81700,Reversed,HybridMergeSort,16601.200000
81700,AlmostSorted,MergeSort,29385.000000
81700,AlmostSorted,HybridMergeSort,11846.400000
81800,Random,MergeSort,35762.600000
81800,Random,HybridMergeSort,20194.800000
81800,Reversed,MergeSort,28235.600000
81800,Reversed,HybridMergeSort,16384.000000
81800,AlmostSorted,MergeSort,29447.600000
81800,AlmostSorted,HybridMergeSort,11800.800000
81900,Random,MergeSort,35744.400000
81900,Random,HybridMergeSort,19792.800000
81900,Reversed,MergeSort,28279.600000
81900,Reversed,HybridMergeSort,16379.200000
81900,AlmostSorted,MergeSort,29476.200000
81900,AlmostSorted,HybridMergeSort,11932.600000
82000,Random,MergeSort,36039.200000
82000,Random,HybridMergeSort,19960.200000
82000,Reversed,MergeSort,27999.600000
82000,Reversed,HybridMergeSort,16345.600000
82000,AlmostSorted,MergeSort,29258.600000
82000,AlmostSorted,HybridMergeSort,11944.600000
82100,Random,MergeSort,36230.600000
82100,Random,HybridMergeSort,20221.600000
82100,Reversed,MergeSort,28216.400000
82100,Reversed,HybridMergeSort,16414.000000
82100,AlmostSorted,MergeSort,29575.400000
82100,AlmostSorted,HybridMergeSort,12035.600000
82200,Random,MergeSort,36167.200000
82200,Random,HybridMergeSort,19858.200000
82200,Reversed,MergeSort,28053.000000
82200,Reversed,HybridMergeSort,16346.400000
82200,AlmostSorted,MergeSort,29377.800000
82200,AlmostSorted,HybridMergeSort,12054.000000
82300,Random,MergeSort,36062.400000
82300,Random,HybridMergeSort,19903.800000
82300,Reversed,MergeSort,28336.600000
82300,Reversed,HybridMergeSort,16869.200000
82300,AlmostSorted,MergeSort,30067.200000
82300,AlmostSorted,HybridMergeSort,12327.000000
82400,Random,MergeSort,36233.000000
82400,Random,HybridMergeSort,20181.800000
82400,Reversed,MergeSort,28214.600000
82400,Reversed,HybridMergeSort,16569.400000
82400,AlmostSorted,MergeSort,29649.400000
82400,AlmostSorted,HybridMergeSort,12170.000000
82500,Random,MergeSort,36296.800000
82500,Random,HybridMergeSort,20023.000000
82500,Reversed,MergeSort,28305.800000
82500,Reversed,HybridMergeSort,16587.400000
82500,AlmostSorted,MergeSort,29914.000000
82500,AlmostSorted,HybridMergeSort,12131.600000
82600,Random,MergeSort,36127.600000
82600,Random,HybridMergeSort,20162.200000
82600,Reversed,MergeSort,28496.400000
82600,Reversed,HybridMergeSort,16455.200000
82600,AlmostSorted,MergeSort,29663.600000
82600,AlmostSorted,HybridMergeSort,11883.600000
82700,Random,MergeSort,36626.200000
82700,Random,HybridMergeSort,20286.000000
82700,Reversed,MergeSort,28556.200000
82700,Reversed,HybridMergeSort,16442.200000
82700,AlmostSorted,MergeSort,30067.200000
82700,AlmostSorted,HybridMergeSort,12366.000000
82800,Random,MergeSort,36288.600000
82800,Random,HybridMergeSort,20195.800000
82800,Reversed,MergeSort,28383.400000
82800,Reversed,HybridMergeSort,16566.000000
82800,AlmostSorted,MergeSort,29695.200000
82800,AlmostSorted,HybridMergeSort,12056.600000
82900,Random,MergeSort,36282.400000
82900,Random,HybridMergeSort,20009.600000
82900,Reversed,MergeSort,28790.600000
82900,Reversed,HybridMergeSort,16712.600000
82900,AlmostSorted,MergeSort,30738.000000
82900,AlmostSorted,HybridMergeSort,12333.600000
83000,Random,MergeSort,36782.800000
83000,Random,HybridMergeSort,20158.600000
83000,Reversed,MergeSort,28764.800000
83000,Reversed,HybridMergeSort,16934.000000
83000,AlmostSorted,MergeSort,30121.400000
83000,AlmostSorted,HybridMergeSort,12117.000000
83100,Random,MergeSort,36324.400000
83100,Random,HybridMergeSort,20173.400000
83100,Reversed,MergeSort,28576.800000
83100,Reversed,HybridMergeSort,16633.800000
83100,AlmostSorted,MergeSort,29948.000000
83100,AlmostSorted,HybridMergeSort,12071.200000
83200,Random,MergeSort,36562.800000
83200,Random,HybridMergeSort,20329.200000
83200,Reversed,MergeSort,28927.600000
83200,Reversed,HybridMergeSort,16871.600000
83200,AlmostSorted,MergeSort,30260.800000
83200,AlmostSorted,HybridMergeSort,12281.600000
83300,Random,MergeSort,36599.400000
83300,Random,HybridMergeSort,20408.800000
83300,Reversed,MergeSort,28674.000000
83300,Reversed,HybridMergeSort,16881.400000
83300,AlmostSorted,MergeSort,30051.400000
83300,AlmostSorted,HybridMergeSort,12106.000000
83400,Random,MergeSort,36429.600000
83400,Random,HybridMergeSort,20232.600000
83400,Reversed,MergeSort,28901.200000
83400,Reversed,HybridMergeSort,16782.600000
83400,AlmostSorted,MergeSort,30085.000000
83400,AlmostSorted,HybridMergeSort,12464.000000
83500,Random,MergeSort,36951.800000
83500,Random,HybridMergeSort,20596.200000
83500,Reversed,MergeSort,29005.800000
83500,Reversed,HybridMergeSort,16921.800000
83500,AlmostSorted,MergeSort,30278.000000
83500,AlmostSorted,HybridMergeSort,12135.600000
83600,Random,MergeSort,36632.400000
83600,Random,HybridMergeSort,20453.200000
83600,Reversed,MergeSort,29050.600000
83600,Reversed,HybridMergeSort,16817.800000
83600,AlmostSorted,MergeSort,30052.200000
83600,AlmostSorted,HybridMergeSort,12196.400000
83700,Random,MergeSort,36575.800000
83700,Random,HybridMergeSort,20376.200000
83700,Reversed,MergeSort,28891.400000
83700,Reversed,HybridMergeSort,17135.200000
83700,AlmostSorted,MergeSort,30452.400000
83700,AlmostSorted,HybridMergeSort,12189.000000
83800,Random,MergeSort,36999.400000
83800,Random,HybridMergeSort,20454.400000
83800,Reversed,MergeSort,28744.200000
83800,Reversed,HybridMergeSort,16890.800000
83800,AlmostSorted,MergeSort,30112.400000
83800,AlmostSorted,HybridMergeSort,12057.000000
83900,Random,MergeSort,37140.000000
83900,Random,HybridMergeSort,20318.000000
83900,Reversed,MergeSort,29232.600000
83900,Reversed,HybridMergeSort,17259.000000
83900,AlmostSorted,MergeSort,30442.800000
83900,AlmostSorted,HybridMergeSort,12493.600000
84000,Random,MergeSort,36857.600000
84000,Random,HybridMergeSort,20881.600000
84000,Reversed,MergeSort,29051.600000
84000,Reversed,HybridMergeSort,17248.200000
84000,AlmostSorted,MergeSort,30557.200000
84000,AlmostSorted,HybridMergeSort,12473.800000
84100,Random,MergeSort,37122.400000
84100,Random,HybridMergeSort,20667.000000
84100,Reversed,MergeSort,29176.000000
84100,Reversed,HybridMergeSort,17493.400000
84100,AlmostSorted,MergeSort,30264.600000
84100,AlmostSorted,HybridMergeSort,12200.800000
84200,Random,MergeSort,36917.800000
84200,Random,HybridMergeSort,20371.400000
84200,Reversed,MergeSort,29147.400000
84200,Reversed,HybridMergeSort,17069.800000
84200,AlmostSorted,MergeSort,30702.600000
84200,AlmostSorted,HybridMergeSort,12253.600000
84300,Random,MergeSort,37298.000000
84300,Random,HybridMergeSort,20841.800000
84300,Reversed,MergeSort,29356.200000
84300,Reversed,HybridMergeSort,17322.800000
84300,AlmostSorted,MergeSort,30825.800000
84300,AlmostSorted,HybridMergeSort,12087.800000
84400,Random,MergeSort,36877.800000
84400,Random,HybridMergeSort,20657.400000
84400,Reversed,MergeSort,29099.400000
84400,Reversed,HybridMergeSort,16984.400000
84400,AlmostSorted,MergeSort,30280.800000
84400,AlmostSorted,HybridMergeSort,12228.800000
84500,Random,MergeSort,37007.000000
84500,Random,HybridMergeSort,21097.000000
84500,Reversed,MergeSort,29422.400000
84500,Reversed,HybridMergeSort,17315.200000
84500,AlmostSorted,MergeSort,31080.200000
84500,AlmostSorted,HybridMergeSort,12486.400000
84600,Random,MergeSort,44489.200000
84600,Random,HybridMergeSort,21920.200000
84600,Reversed,MergeSort,30227.400000
84600,Reversed,HybridMergeSort,17293.400000
84600,AlmostSorted,MergeSort,30614.000000
84600,AlmostSorted,HybridMergeSort,12471.600000
84700,Random,MergeSort,37255.000000
84700,Random,HybridMergeSort,20832.600000
84700,Reversed,MergeSort,29189.800000
84700,Reversed,HybridMergeSort,17442.000000
84700,AlmostSorted,MergeSort,30461.200000
84700,AlmostSorted,HybridMergeSort,12284.200000
84800,Random,MergeSort,37222.000000
84800,Random,HybridMergeSort,20936.000000
84800,Reversed,MergeSort,29220.800000
84800,Reversed,HybridMergeSort,17170.200000
84800,AlmostSorted,MergeSort,30541.400000
84800,AlmostSorted,HybridMergeSort,12298.800000
84900,Random,MergeSort,37195.200000
84900,Random,HybridMergeSort,20885.600000
84900,Reversed,MergeSort,29490.000000
84900,Reversed,HybridMergeSort,17345.400000
84900,AlmostSorted,MergeSort,31265.200000
84900,AlmostSorted,HybridMergeSort,12750.400000
85000,Random,MergeSort,37764.000000
85000,Random,HybridMergeSort,20646.600000
85000,Reversed,MergeSort,29702.600000
85000,Reversed,HybridMergeSort,17090.000000
85000,AlmostSorted,MergeSort,30668.800000
85000,AlmostSorted,HybridMergeSort,12500.200000
85100,Random,MergeSort,37350.600000
85100,Random,HybridMergeSort,20791.000000
85100,Reversed,MergeSort,29466.200000
85100,Reversed,HybridMergeSort,17099.400000
85100,AlmostSorted,MergeSort,30699.800000
85100,AlmostSorted,HybridMergeSort,12312.600000
85200,Random,MergeSort,37654.200000
85200,Random,HybridMergeSort,21150.800000
85200,Reversed,MergeSort,29505.800000
85200,Reversed,HybridMergeSort,17362.000000
85200,AlmostSorted,MergeSort,31000.600000
85200,AlmostSorted,HybridMergeSort,12450.800000
85300,Random,MergeSort,37667.000000
85300,Random,HybridMergeSort,20889.600000
85300,Reversed,MergeSort,29259.800000
85300,Reversed,HybridMergeSort,17109.800000
85300,AlmostSorted,MergeSort,30684.000000
85300,AlmostSorted,HybridMergeSort,12392.000000
85400,Random,MergeSort,37610.800000
85400,Random,HybridMergeSort,20734.600000
85400,Reversed,MergeSort,29222.800000
85400,Reversed,HybridMergeSort,17390.200000
85400,AlmostSorted,MergeSort,31020.000000
85400,AlmostSorted,HybridMergeSort,12832.400000
85500,Random,MergeSort,38741.200000
85500,Random,HybridMergeSort,21357.000000
85500,Reversed,MergeSort,30013.800000
85500,Reversed,HybridMergeSort,17629.200000
85500,AlmostSorted,MergeSort,31283.600000
85500,AlmostSorted,HybridMergeSort,12570.800000
85600,Random,MergeSort,38168.000000
85600,Random,HybridMergeSort,21212.000000
85600,Reversed,MergeSort,30137.600000
85600,Reversed,HybridMergeSort,18082.600000
85600,AlmostSorted,MergeSort,31493.600000
85600,AlmostSorted,HybridMergeSort,12786.000000
85700,Random,MergeSort,38328.000000
85700,Random,HybridMergeSort,22703.000000
85700,Reversed,MergeSort,30261.200000
85700,Reversed,HybridMergeSort,17575.800000
85700,AlmostSorted,MergeSort,31638.200000
85700,AlmostSorted,HybridMergeSort,12902.400000
85800,Random,MergeSort,38560.800000
85800,Random,HybridMergeSort,22618.600000
85800,Reversed,MergeSort,31369.600000
85800,Reversed,HybridMergeSort,19399.400000
85800,AlmostSorted,MergeSort,34126.000000
85800,AlmostSorted,HybridMergeSort,13043.800000
85900,Random,MergeSort,40132.400000
85900,Random,HybridMergeSort,24924.800000
85900,Reversed,MergeSort,36812.400000
85900,Reversed,HybridMergeSort,23889.000000
85900,AlmostSorted,MergeSort,34385.000000
85900,AlmostSorted,HybridMergeSort,13182.400000
86000,Random,MergeSort,44709.800000
86000,Random,HybridMergeSort,27985.600000
86000,Reversed,MergeSort,47166.600000
86000,Reversed,HybridMergeSort,18171.400000
86000,AlmostSorted,MergeSort,32832.800000
86000,AlmostSorted,HybridMergeSort,14311.400000
86100,Random,MergeSort,84600.600000
86100,Random,HybridMergeSort,28052.400000
86100,Reversed,MergeSort,47348.200000
86100,Reversed,HybridMergeSort,20161.400000
86100,AlmostSorted,MergeSort,32985.800000
86100,AlmostSorted,HybridMergeSort,12678.000000
86200,Random,MergeSort,38864.600000
86200,Random,HybridMergeSort,21178.000000
86200,Reversed,MergeSort,30433.800000
86200,Reversed,HybridMergeSort,18079.800000
86200,AlmostSorted,MergeSort,33775.800000
86200,AlmostSorted,HybridMergeSort,13370.800000
86300,Random,MergeSort,39716.400000
86300,Random,HybridMergeSort,21562.800000
86300,Reversed,MergeSort,30059.400000
86300,Reversed,HybridMergeSort,17686.000000
86300,AlmostSorted,MergeSort,31720.400000
86300,AlmostSorted,HybridMergeSort,12696.600000
86400,Random,MergeSort,38441.400000
86400,Random,HybridMergeSort,21358.000000
86400,Reversed,MergeSort,29819.400000
86400,Reversed,HybridMergeSort,17512.800000
86400,AlmostSorted,MergeSort,31626.400000
86400,AlmostSorted,HybridMergeSort,12605.800000
86500,Random,MergeSort,38139.400000
86500,Random,HybridMergeSort,21426.400000
86500,Reversed,MergeSort,29963.600000
86500,Reversed,HybridMergeSort,17835.600000
86500,AlmostSorted,MergeSort,31730.400000
86500,AlmostSorted,HybridMergeSort,12944.200000
86600,Random,MergeSort,38847.600000
86600,Random,HybridMergeSort,21704.800000
86600,Reversed,MergeSort,30391.400000
86600,Reversed,HybridMergeSort,17858.800000
86600,AlmostSorted,MergeSort,31988.200000
86600,AlmostSorted,HybridMergeSort,12751.400000
86700,Random,MergeSort,38764.800000
86700,Random,HybridMergeSort,21433.400000
86700,Reversed,MergeSort,30143.200000
86700,Reversed,HybridMergeSort,18280.400000
86700,AlmostSorted,MergeSort,31788.600000
86700,AlmostSorted,HybridMergeSort,12595.400000
86800,Random,MergeSort,38557.400000
86800,Random,HybridMergeSort,21827.800000
86800,Reversed,MergeSort,30801.200000
86800,Reversed,HybridMergeSort,18483.400000
86800,AlmostSorted,MergeSort,32611.800000
86800,AlmostSorted,HybridMergeSort,13796.000000
86900,Random,MergeSort,39200.400000
86900,Random,HybridMergeSort,21325.600000
86900,Reversed,MergeSort,30194.800000
86900,Reversed,HybridMergeSort,17964.800000
86900,AlmostSorted,MergeSort,31642.600000
86900,AlmostSorted,HybridMergeSort,12860.600000
87000,Random,MergeSort,38338.000000
87000,Random,HybridMergeSort,21411.800000
87000,Reversed,MergeSort,29805.800000
87000,Reversed,HybridMergeSort,17777.000000
87000,AlmostSorted,MergeSort,31279.000000
87000,AlmostSorted,HybridMergeSort,12591.400000
87100,Random,MergeSort,39412.000000
87100,Random,HybridMergeSort,22026.800000
87100,Reversed,MergeSort,31119.600000
87100,Reversed,HybridMergeSort,18219.000000
87100,AlmostSorted,MergeSort,31297.400000
87100,AlmostSorted,HybridMergeSort,13074.200000
87200,Random,MergeSort,38793.400000
87200,Random,HybridMergeSort,21786.000000
87200,Reversed,MergeSort,30423.000000
87200,Reversed,HybridMergeSort,17709.000000
87200,AlmostSorted,MergeSort,31459.000000
87200,AlmostSorted,HybridMergeSort,12701.400000
87300,Random,MergeSort,38705.200000
87300,Random,HybridMergeSort,21339.600000
87300,Reversed,MergeSort,30130.400000
87300,Reversed,HybridMergeSort,17998.400000
87300,AlmostSorted,MergeSort,31780.200000
87300,AlmostSorted,HybridMergeSort,13035.600000
87400,Random,MergeSort,38988.400000
87400,Random,HybridMergeSort,21273.000000
87400,Reversed,MergeSort,30025.800000
87400,Reversed,HybridMergeSort,17656.200000
87400,AlmostSorted,MergeSort,31289.200000
87400,AlmostSorted,HybridMergeSort,12532.600000
87500,Random,MergeSort,38451.600000
87500,Random,HybridMergeSort,21382.800000
87500,Reversed,MergeSort,30179.400000
87500,Reversed,HybridMergeSort,17936.400000
87500,AlmostSorted,MergeSort,31438.200000
87500,AlmostSorted,HybridMergeSort,12553.000000
87600,Random,MergeSort,38335.400000
87600,Random,HybridMergeSort,21362.000000
87600,Reversed,MergeSort,30091.000000
87600,Reversed,HybridMergeSort,17754.400000
87600,AlmostSorted,MergeSort,31723.800000
87600,AlmostSorted,HybridMergeSort,12835.200000
87700,Random,MergeSort,38498.000000
87700,Random,HybridMergeSort,21394.000000
87700,Reversed,MergeSort,30058.600000
87700,Reversed,HybridMergeSort,17959.400000
87700,AlmostSorted,MergeSort,31821.600000
87700,AlmostSorted,HybridMergeSort,12573.200000
87800,Random,MergeSort,38465.400000
87800,Random,HybridMergeSort,21300.600000
87800,Reversed,MergeSort,30145.800000
87800,Reversed,HybridMergeSort,17766.000000
87800,AlmostSorted,MergeSort,31439.200000
87800,AlmostSorted,HybridMergeSort,13124.800000
87900,Random,MergeSort,38432.400000
87900,Random,HybridMergeSort,21337.000000
87900,Reversed,MergeSort,30318.600000
87900,Reversed,HybridMergeSort,18099.000000
87900,AlmostSorted,MergeSort,31833.400000
87900,AlmostSorted,HybridMergeSort,12901.600000
88000,Random,MergeSort,38607.000000
88000,Random,HybridMergeSort,21529.800000
88000,Reversed,MergeSort,30099.000000
88000,Reversed,HybridMergeSort,17886.000000
88000,AlmostSorted,MergeSort,31614.800000
88000,AlmostSorted,HybridMergeSort,12769.000000
88100,Random,MergeSort,38675.400000
88100,Random,HybridMergeSort,21368.600000
88100,Reversed,MergeSort,30085.400000
88100,Reversed,HybridMergeSort,18128.400000
88100,AlmostSorted,MergeSort,31667.200000
88100,AlmostSorted,HybridMergeSort,12789.000000
88200,Random,MergeSort,38540.200000
88200,Random,HybridMergeSort,21558.200000
88200,Reversed,MergeSort,30590.800000
88200,Reversed,HybridMergeSort,18118.000000
88200,AlmostSorted,MergeSort,32131.000000
88200,AlmostSorted,HybridMergeSort,12962.800000
88300,Random,MergeSort,38731.000000
88300,Random,HybridMergeSort,21505.000000
88300,Reversed,MergeSort,30255.800000
88300,Reversed,HybridMergeSort,17981.000000
88300,AlmostSorted,MergeSort,31689.000000
88300,AlmostSorted,HybridMergeSort,12744.800000
88400,Random,MergeSort,38595.000000
88400,Random,HybridMergeSort,21595.000000
88400,Reversed,MergeSort,29979.400000
88400,Reversed,HybridMergeSort,18010.600000
88400,AlmostSorted,MergeSort,31978.600000
88400,AlmostSorted,HybridMergeSort,12996.800000
88500,Random,MergeSort,38815.000000
88500,Random,HybridMergeSort,21692.800000
88500,Reversed,MergeSort,30420.400000
88500,Reversed,HybridMergeSort,18036.400000
88500,AlmostSorted,MergeSort,32172.200000
88500,AlmostSorted,HybridMergeSort,13201.600000
88600,Random,MergeSort,39333.400000
88600,Random,HybridMergeSort,22143.400000
88600,Reversed,MergeSort,30401.000000
88600,Reversed,HybridMergeSort,17940.600000
88600,AlmostSorted,MergeSort,32418.200000
88600,AlmostSorted,HybridMergeSort,13137.000000
88700,Random,MergeSort,39692.600000
88700,Random,HybridMergeSort,21890.800000
88700,Reversed,MergeSort,31121.000000
88700,Reversed,HybridMergeSort,18399.200000
88700,AlmostSorted,MergeSort,32291.000000
88700,AlmostSorted,HybridMergeSort,13104.200000
88800,Random,MergeSort,39070.800000
88800,Random,HybridMergeSort,21902.400000
88800,Reversed,MergeSort,30437.200000
88800,Reversed,HybridMergeSort,18420.600000
88800,AlmostSorted,MergeSort,32114.400000
88800,AlmostSorted,HybridMergeSort,12935.600000
88900,Random,MergeSort,39027.400000
88900,Random,HybridMergeSort,21719.400000
88900,Reversed,MergeSort,30801.800000
88900,Reversed,HybridMergeSort,18813.800000
88900,AlmostSorted,MergeSort,32315.400000
88900,AlmostSorted,HybridMergeSort,13123.200000
89000,Random,MergeSort,39386.200000
89000,Random,HybridMergeSort,21811.800000
89000,Reversed,MergeSort,30711.000000
89000,Reversed,HybridMergeSort,18364.600000
89000,AlmostSorted,MergeSort,32049.200000
89000,AlmostSorted,HybridMergeSort,12893.800000
89100,Random,MergeSort,39219.800000
89100,Random,HybridMergeSort,21935.600000
89100,Reversed,MergeSort,31135.800000
89100,Reversed,HybridMergeSort,18781.000000
89100,AlmostSorted,MergeSort,32661.600000
89100,AlmostSorted,HybridMergeSort,12767.800000
89200,Random,MergeSort,39275.200000
89200,Random,HybridMergeSort,21723.600000
89200,Reversed,MergeSort,30681.600000
89200,Reversed,HybridMergeSort,18066.000000
89200,AlmostSorted,MergeSort,32331.800000
89200,AlmostSorted,HybridMergeSort,13116.200000
89300,Random,MergeSort,39227.200000
89300,Random,HybridMergeSort,21919.800000
89300,Reversed,MergeSort,30509.800000
89300,Reversed,HybridMergeSort,18372.600000
89300,AlmostSorted,MergeSort,32046.400000
89300,AlmostSorted,HybridMergeSort,12862.800000
89400,Random,MergeSort,40096.800000
89400,Random,HybridMergeSort,22704.600000
89400,Reversed,MergeSort,31835.200000
89400,Reversed,HybridMergeSort,18740.000000
89400,AlmostSorted,MergeSort,32395.400000
89400,AlmostSorted,HybridMergeSort,12940.000000
89500,Random,MergeSort,39308.200000
89500,Random,HybridMergeSort,21994.800000
89500,Reversed,MergeSort,30797.800000
89500,Reversed,HybridMergeSort,18485.200000
89500,AlmostSorted,MergeSort,32253.800000
89500,AlmostSorted,HybridMergeSort,12963.000000
89600,Random,MergeSort,39448.600000
89600,Random,HybridMergeSort,22215.800000
89600,Reversed,MergeSort,30947.600000
89600,Reversed,HybridMergeSort,18403.400000
89600,AlmostSorted,MergeSort,32651.000000
89600,AlmostSorted,HybridMergeSort,13197.400000
89700,Random,MergeSort,39774.800000
89700,Random,HybridMergeSort,22003.400000
89700,Reversed,MergeSort,31387.800000
89700,Reversed,HybridMergeSort,18479.400000
89700,AlmostSorted,MergeSort,32130.800000
89700,AlmostSorted,HybridMergeSort,13194.800000
89800,Random,MergeSort,39377.000000
89800,Random,HybridMergeSort,22326.000000
89800,Reversed,MergeSort,30676.800000
89800,Reversed,HybridMergeSort,18210.600000
89800,AlmostSorted,MergeSort,32136.200000
89800,AlmostSorted,HybridMergeSort,12913.200000
89900,Random,MergeSort,39360.000000
89900,Random,HybridMergeSort,21960.200000
89900,Reversed,MergeSort,30924.200000
89900,Reversed,HybridMergeSort,18603.400000
89900,AlmostSorted,MergeSort,32259.400000
89900,AlmostSorted,HybridMergeSort,13010.600000
90000,Random,MergeSort,39336.400000
90000,Random,HybridMergeSort,21931.800000
90000,Reversed,MergeSort,30839.800000
90000,Reversed,HybridMergeSort,18569.000000
90000,AlmostSorted,MergeSort,32278.600000
90000,AlmostSorted,HybridMergeSort,12917.000000
90100,Random,MergeSort,39523.400000
90100,Random,HybridMergeSort,22077.000000
90100,Reversed,MergeSort,31338.400000
90100,Reversed,HybridMergeSort,18571.600000
90100,AlmostSorted,MergeSort,32342.400000
90100,AlmostSorted,HybridMergeSort,13082.000000
90200,Random,MergeSort,39577.600000
90200,Random,HybridMergeSort,22070.800000
90200,Reversed,MergeSort,30899.800000
